x-axis,V_INC,V_OUT
second,Volt,Volt
-4.16288000E+00,-125.00000E-03,+125.00000E-03
-4.16284000E+00,-250.00000E-03,+62.50000E-03
-4.16280000E+00,-250.00000E-03,+62.50000E-03
-4.16276000E+00,-125.00000E-03,+62.50000E-03
-4.16272000E+00,-0.0E+00,+125.00000E-03
-4.16268000E+00,-125.00000E-03,+62.50000E-03
-4.16264000E+00,-125.00000E-03,+125.00000E-03
-4.16260000E+00,-125.00000E-03,+62.50000E-03
-4.16256000E+00,-0.0E+00,+62.50000E-03
-4.16252000E+00,-125.00000E-03,+125.00000E-03
-4.16248000E+00,-250.00000E-03,+62.50000E-03
-4.16244000E+00,-250.00000E-03,+125.00000E-03
-4.16240000E+00,-125.00000E-03,+62.50000E-03
-4.16236000E+00,-125.00000E-03,+62.50000E-03
-4.16232000E+00,-125.00000E-03,+0.0E+00
-4.16228000E+00,-0.0E+00,+125.00000E-03
-4.16224000E+00,-125.00000E-03,+62.50000E-03
-4.16220000E+00,-125.00000E-03,+62.50000E-03
-4.16216000E+00,-125.00000E-03,+187.50000E-03
-4.16212000E+00,-125.00000E-03,+125.00000E-03
-4.16208000E+00,-0.0E+00,+62.50000E-03
-4.16204000E+00,-125.00000E-03,+62.50000E-03
-4.16200000E+00,-250.00000E-03,+125.00000E-03
-4.16196000E+00,-250.00000E-03,+62.50000E-03
-4.16192000E+00,-0.0E+00,+187.50000E-03
-4.16188000E+00,-125.00000E-03,+62.50000E-03
-4.16184000E+00,-125.00000E-03,+62.50000E-03
-4.16180000E+00,-125.00000E-03,+125.00000E-03
-4.16176000E+00,-125.00000E-03,+125.00000E-03
-4.16172000E+00,-125.00000E-03,+62.50000E-03
-4.16168000E+00,-125.00000E-03,+125.00000E-03
-4.16164000E+00,-125.00000E-03,+125.00000E-03
-4.16160000E+00,-250.00000E-03,+187.50000E-03
-4.16156000E+00,-125.00000E-03,+125.00000E-03
-4.16152000E+00,-125.00000E-03,+62.50000E-03
-4.16148000E+00,-125.00000E-03,+62.50000E-03
-4.16144000E+00,-250.00000E-03,+62.50000E-03
-4.16140000E+00,-125.00000E-03,+62.50000E-03
-4.16136000E+00,-125.00000E-03,+62.50000E-03
-4.16132000E+00,-125.00000E-03,+62.50000E-03
-4.16128000E+00,-125.00000E-03,+125.00000E-03
-4.16124000E+00,-125.00000E-03,+62.50000E-03
-4.16120000E+00,-0.0E+00,+125.00000E-03
-4.16116000E+00,-125.00000E-03,+62.50000E-03
-4.16112000E+00,-250.00000E-03,+0.0E+00
-4.16108000E+00,-125.00000E-03,+62.50000E-03
-4.16104000E+00,-250.00000E-03,+0.0E+00
-4.16100000E+00,-0.0E+00,+125.00000E-03
-4.16096000E+00,-125.00000E-03,+125.00000E-03
-4.16092000E+00,-125.00000E-03,+62.50000E-03
-4.16088000E+00,+0.0E+00,+62.50000E-03
-4.16084000E+00,-0.0E+00,+62.50000E-03
-4.16080000E+00,-125.00000E-03,+0.0E+00
-4.16076000E+00,-250.00000E-03,+62.50000E-03
-4.16072000E+00,-125.00000E-03,+62.50000E-03
-4.16068000E+00,-250.00000E-03,-62.50000E-03
-4.16064000E+00,-0.0E+00,+62.50000E-03
-4.16060000E+00,-125.00000E-03,+0.0E+00
-4.16056000E+00,-250.00000E-03,+62.50000E-03
-4.16052000E+00,-125.00000E-03,+62.50000E-03
-4.16048000E+00,-125.00000E-03,+125.00000E-03
-4.16044000E+00,-0.0E+00,+62.50000E-03
-4.16040000E+00,-125.00000E-03,+0.0E+00
-4.16036000E+00,-125.00000E-03,+62.50000E-03
-4.16032000E+00,-0.0E+00,+62.50000E-03
-4.16028000E+00,-125.00000E-03,+125.00000E-03
-4.16024000E+00,-125.00000E-03,+62.50000E-03
-4.16020000E+00,-125.00000E-03,+62.50000E-03
-4.16016000E+00,-125.00000E-03,+125.00000E-03
-4.16012000E+00,-125.00000E-03,+62.50000E-03
-4.16008000E+00,-250.00000E-03,+62.50000E-03
-4.16004000E+00,-125.00000E-03,+62.50000E-03
-4.16000000E+00,-125.00000E-03,+0.0E+00
-4.15996000E+00,+0.0E+00,+62.50000E-03
-4.15992000E+00,-0.0E+00,+62.50000E-03
-4.15988000E+00,-125.00000E-03,+125.00000E-03
-4.15984000E+00,-0.0E+00,+62.50000E-03
-4.15980000E+00,-250.00000E-03,+62.50000E-03
-4.15976000E+00,-250.00000E-03,+62.50000E-03
-4.15972000E+00,-125.00000E-03,+62.50000E-03
-4.15968000E+00,+0.0E+00,+125.00000E-03
-4.15964000E+00,-0.0E+00,+0.0E+00
-4.15960000E+00,-125.00000E-03,+125.00000E-03
-4.15956000E+00,-125.00000E-03,+0.0E+00
-4.15952000E+00,-0.0E+00,+62.50000E-03
-4.15948000E+00,-250.00000E-03,+62.50000E-03
-4.15944000E+00,-250.00000E-03,+62.50000E-03
-4.15940000E+00,-250.00000E-03,+62.50000E-03
-4.15936000E+00,-250.00000E-03,+62.50000E-03
-4.15932000E+00,-250.00000E-03,+125.00000E-03
-4.15928000E+00,-250.00000E-03,+62.50000E-03
-4.15924000E+00,-125.00000E-03,+62.50000E-03
-4.15920000E+00,-125.00000E-03,+0.0E+00
-4.15916000E+00,-125.00000E-03,+125.00000E-03
-4.15912000E+00,-0.0E+00,+125.00000E-03
-4.15908000E+00,-125.00000E-03,+62.50000E-03
-4.15904000E+00,-250.00000E-03,+125.00000E-03
-4.15900000E+00,-125.00000E-03,+62.50000E-03
-4.15896000E+00,-250.00000E-03,+62.50000E-03
-4.15892000E+00,-250.00000E-03,+125.00000E-03
-4.15888000E+00,-0.0E+00,+125.00000E-03
-4.15884000E+00,-125.00000E-03,+0.0E+00
-4.15880000E+00,-250.00000E-03,+62.50000E-03
-4.15876000E+00,-125.00000E-03,+62.50000E-03
-4.15872000E+00,-125.00000E-03,+62.50000E-03
-4.15868000E+00,+0.0E+00,+0.0E+00
-4.15864000E+00,-0.0E+00,+62.50000E-03
-4.15860000E+00,-250.00000E-03,+62.50000E-03
-4.15856000E+00,-125.00000E-03,+125.00000E-03
-4.15852000E+00,-125.00000E-03,+62.50000E-03
-4.15848000E+00,-125.00000E-03,+62.50000E-03
-4.15844000E+00,-125.00000E-03,+125.00000E-03
-4.15840000E+00,-125.00000E-03,+62.50000E-03
-4.15836000E+00,-125.00000E-03,+187.50000E-03
-4.15832000E+00,-0.0E+00,+62.50000E-03
-4.15828000E+00,-125.00000E-03,+0.0E+00
-4.15824000E+00,-125.00000E-03,+62.50000E-03
-4.15820000E+00,-125.00000E-03,+62.50000E-03
-4.15816000E+00,-250.00000E-03,+62.50000E-03
-4.15812000E+00,-375.00000E-03,+125.00000E-03
-4.15808000E+00,-125.00000E-03,+0.0E+00
-4.15804000E+00,-125.00000E-03,+62.50000E-03
-4.15800000E+00,-125.00000E-03,+62.50000E-03
-4.15796000E+00,-250.00000E-03,+62.50000E-03
-4.15792000E+00,-250.00000E-03,+125.00000E-03
-4.15788000E+00,-125.00000E-03,+125.00000E-03
-4.15784000E+00,-125.00000E-03,+125.00000E-03
-4.15780000E+00,-125.00000E-03,+62.50000E-03
-4.15776000E+00,-125.00000E-03,+62.50000E-03
-4.15772000E+00,-250.00000E-03,+125.00000E-03
-4.15768000E+00,-0.0E+00,+125.00000E-03
-4.15764000E+00,-125.00000E-03,+62.50000E-03
-4.15760000E+00,-125.00000E-03,+62.50000E-03
-4.15756000E+00,-125.00000E-03,+62.50000E-03
-4.15752000E+00,-0.0E+00,+62.50000E-03
-4.15748000E+00,-125.00000E-03,+62.50000E-03
-4.15744000E+00,-125.00000E-03,+62.50000E-03
-4.15740000E+00,-0.0E+00,+125.00000E-03
-4.15736000E+00,-125.00000E-03,+62.50000E-03
-4.15732000E+00,-125.00000E-03,+125.00000E-03
-4.15728000E+00,-125.00000E-03,+62.50000E-03
-4.15724000E+00,-125.00000E-03,+62.50000E-03
-4.15720000E+00,-250.00000E-03,+0.0E+00
-4.15716000E+00,-250.00000E-03,+125.00000E-03
-4.15712000E+00,-250.00000E-03,+125.00000E-03
-4.15708000E+00,-125.00000E-03,+125.00000E-03
-4.15704000E+00,-125.00000E-03,+62.50000E-03
-4.15700000E+00,-125.00000E-03,+125.00000E-03
-4.15696000E+00,-0.0E+00,+62.50000E-03
-4.15692000E+00,-125.00000E-03,+62.50000E-03
-4.15688000E+00,-125.00000E-03,+62.50000E-03
-4.15684000E+00,-125.00000E-03,+62.50000E-03
-4.15680000E+00,-125.00000E-03,+62.50000E-03
-4.15676000E+00,-125.00000E-03,+125.00000E-03
-4.15672000E+00,-125.00000E-03,+0.0E+00
-4.15668000E+00,-125.00000E-03,+62.50000E-03
-4.15664000E+00,-0.0E+00,+125.00000E-03
-4.15660000E+00,-250.00000E-03,+62.50000E-03
-4.15656000E+00,-125.00000E-03,+62.50000E-03
-4.15652000E+00,-125.00000E-03,+62.50000E-03
-4.15648000E+00,+0.0E+00,+0.0E+00
-4.15644000E+00,+125.00000E-03,+62.50000E-03
-4.15640000E+00,+250.00000E-03,+62.50000E-03
-4.15636000E+00,+375.00000E-03,+62.50000E-03
-4.15632000E+00,+625.00000E-03,+62.50000E-03
-4.15628000E+00,+750.00000E-03,+62.50000E-03
-4.15624000E+00,+750.00000E-03,+62.50000E-03
-4.15620000E+00,+875.00000E-03,+62.50000E-03
-4.15616000E+00,+1.12500000E+00,+125.00000E-03
-4.15612000E+00,+1.25000000E+00,+62.50000E-03
-4.15608000E+00,+1.12500000E+00,+125.00000E-03
-4.15604000E+00,+1.12500000E+00,+125.00000E-03
-4.15600000E+00,+1.25000000E+00,+62.50000E-03
-4.15596000E+00,+1.37500000E+00,+125.00000E-03
-4.15592000E+00,+1.37500000E+00,+125.00000E-03
-4.15588000E+00,+1.37500000E+00,+125.00000E-03
-4.15584000E+00,+1.62500000E+00,+62.50000E-03
-4.15580000E+00,+1.75000000E+00,+125.00000E-03
-4.15576000E+00,+1.75000000E+00,+125.00000E-03
-4.15572000E+00,+1.75000000E+00,+125.00000E-03
-4.15568000E+00,+2.12500000E+00,+62.50000E-03
-4.15564000E+00,+1.87500000E+00,+62.50000E-03
-4.15560000E+00,+2.12500000E+00,+62.50000E-03
-4.15556000E+00,+2.00000000E+00,+125.00000E-03
-4.15552000E+00,+2.25000000E+00,+62.50000E-03
-4.15548000E+00,+2.12500000E+00,+62.50000E-03
-4.15544000E+00,+2.50000000E+00,+62.50000E-03
-4.15540000E+00,+2.50000000E+00,+62.50000E-03
-4.15536000E+00,+2.50000000E+00,+62.50000E-03
-4.15532000E+00,+2.62500000E+00,+125.00000E-03
-4.15528000E+00,+2.75000000E+00,+62.50000E-03
-4.15524000E+00,+2.75000000E+00,+62.50000E-03
-4.15520000E+00,+2.75000000E+00,+125.00000E-03
-4.15516000E+00,+3.00000000E+00,+62.50000E-03
-4.15512000E+00,+3.00000000E+00,+62.50000E-03
-4.15508000E+00,+3.12500000E+00,+62.50000E-03
