x-axis,V_INS,V_INC,V_OUT
second,Volt,Volt,Volt
-4.1582000E+00,-0.0E+00,-312.5000E-03,+125.0000E-03
-4.1581000E+00,+0.0E+00,-312.5000E-03,+62.5000E-03
-4.1580000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1579000E+00,-312.5000E-03,-0.0E+00,+125.0000E-03
-4.1578000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1577000E+00,-312.5000E-03,-625.0000E-03,+62.5000E-03
-4.1576000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1575000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1574000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1573000E+00,-625.0000E-03,-312.5000E-03,+0.0E+00
-4.1572000E+00,-312.5000E-03,-0.0E+00,+62.5000E-03
-4.1571000E+00,-312.5000E-03,-625.0000E-03,+62.5000E-03
-4.1570000E+00,-312.5000E-03,-625.0000E-03,+187.5000E-03
-4.1569000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1568000E+00,-0.0E+00,-312.5000E-03,+0.0E+00
-4.1567000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1566000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1565000E+00,-312.5000E-03,-312.5000E-03,+0.0E+00
-4.1564000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1563000E+00,-312.5000E-03,-0.0E+00,+125.0000E-03
-4.1562000E+00,-312.5000E-03,+0.0E+00,+125.0000E-03
-4.1561000E+00,-312.5000E-03,+0.0E+00,+125.0000E-03
-4.1560000E+00,-0.0E+00,-312.5000E-03,+125.0000E-03
-4.1559000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1558000E+00,-312.5000E-03,-625.0000E-03,+62.5000E-03
-4.1557000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1556000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1555000E+00,-0.0E+00,-312.5000E-03,+62.5000E-03
-4.1554000E+00,+0.0E+00,-625.0000E-03,+62.5000E-03
-4.1553000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1552000E+00,-0.0E+00,-0.0E+00,+125.0000E-03
-4.1551000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1550000E+00,-0.0E+00,-0.0E+00,+125.0000E-03
-4.1549000E+00,+0.0E+00,+312.5000E-03,+125.0000E-03
-4.1548000E+00,+625.0000E-03,+0.0E+00,+0.0E+00
-4.1547000E+00,+0.0E+00,+625.0000E-03,+0.0E+00
-4.1546000E+00,+625.0000E-03,+312.5000E-03,+187.5000E-03
-4.1545000E+00,+0.0E+00,+312.5000E-03,+125.0000E-03
-4.1544000E+00,+312.5000E-03,+312.5000E-03,+62.5000E-03
-4.1543000E+00,+625.0000E-03,+625.0000E-03,+62.5000E-03
-4.1542000E+00,+625.0000E-03,+625.0000E-03,+125.0000E-03
-4.1541000E+00,+625.0000E-03,+625.0000E-03,+125.0000E-03
-4.1540000E+00,+625.0000E-03,+625.0000E-03,+62.5000E-03
-4.1539000E+00,+937.5000E-03,+625.0000E-03,+62.5000E-03
-4.1538000E+00,+625.0000E-03,+937.5000E-03,+125.0000E-03
-4.1537000E+00,+937.5000E-03,+937.5000E-03,+62.5000E-03
-4.1536000E+00,+1.2500000E+00,+625.0000E-03,+62.5000E-03
-4.1535000E+00,+1.2500000E+00,+937.5000E-03,+62.5000E-03
-4.1534000E+00,+937.5000E-03,+937.5000E-03,+62.5000E-03
-4.1533000E+00,+1.2500000E+00,+625.0000E-03,+125.0000E-03
-4.1532000E+00,+937.5000E-03,+1.2500000E+00,+62.5000E-03
-4.1531000E+00,+1.2500000E+00,+937.5000E-03,+62.5000E-03
-4.1530000E+00,+1.2500000E+00,+1.2500000E+00,+0.0E+00
-4.1529000E+00,+937.5000E-03,+1.2500000E+00,+125.0000E-03
-4.1528000E+00,+1.5625000E+00,+1.2500000E+00,+62.5000E-03
-4.1527000E+00,+1.2500000E+00,+1.2500000E+00,+125.0000E-03
-4.1526000E+00,+1.2500000E+00,+1.2500000E+00,+125.0000E-03
-4.1525000E+00,+1.5625000E+00,+1.5625000E+00,+62.5000E-03
-4.1524000E+00,+1.2500000E+00,+1.2500000E+00,+62.5000E-03
-4.1523000E+00,+1.2500000E+00,+1.5625000E+00,+62.5000E-03
-4.1522000E+00,+1.5625000E+00,+1.2500000E+00,+125.0000E-03
-4.1521000E+00,+1.5625000E+00,+1.5625000E+00,+62.5000E-03
-4.1520000E+00,+1.8750000E+00,+1.5625000E+00,+125.0000E-03
-4.1519000E+00,+1.8750000E+00,+1.8750000E+00,+0.0E+00
-4.1518000E+00,+1.5625000E+00,+1.5625000E+00,+62.5000E-03
-4.1517000E+00,+1.8750000E+00,+1.5625000E+00,+62.5000E-03
-4.1516000E+00,+1.8750000E+00,+2.1875000E+00,+62.5000E-03
-4.1515000E+00,+1.5625000E+00,+1.8750000E+00,+62.5000E-03
-4.1514000E+00,+1.8750000E+00,+1.8750000E+00,+62.5000E-03
-4.1513000E+00,+2.1875000E+00,+2.1875000E+00,+125.0000E-03
-4.1512000E+00,+2.5000000E+00,+2.1875000E+00,+62.5000E-03
-4.1511000E+00,+2.1875000E+00,+2.1875000E+00,+62.5000E-03
-4.1510000E+00,+2.1875000E+00,+2.1875000E+00,+62.5000E-03
-4.1509000E+00,+2.5000000E+00,+2.1875000E+00,+62.5000E-03
-4.1508000E+00,+1.8750000E+00,+2.5000000E+00,+62.5000E-03
-4.1507000E+00,+2.1875000E+00,+2.1875000E+00,+62.5000E-03
-4.1506000E+00,+2.5000000E+00,+2.5000000E+00,+62.5000E-03
-4.1505000E+00,+2.5000000E+00,+2.5000000E+00,+62.5000E-03
-4.1504000E+00,+2.5000000E+00,+2.8125000E+00,+125.0000E-03
-4.1503000E+00,+2.5000000E+00,+2.5000000E+00,+125.0000E-03
-4.1502000E+00,+2.8125000E+00,+2.5000000E+00,+62.5000E-03
-4.1501000E+00,+2.8125000E+00,+2.8125000E+00,+125.0000E-03
-4.1500000E+00,+2.5000000E+00,+3.1250000E+00,+125.0000E-03
-4.1499000E+00,+3.1250000E+00,+3.1250000E+00,+62.5000E-03
-4.1498000E+00,+2.8125000E+00,+3.1250000E+00,+125.0000E-03
-4.1497000E+00,+3.4375000E+00,+3.1250000E+00,+125.0000E-03
-4.1496000E+00,+2.8125000E+00,+3.1250000E+00,+62.5000E-03
-4.1495000E+00,+2.8125000E+00,+2.8125000E+00,+62.5000E-03
-4.1494000E+00,+3.1250000E+00,+2.8125000E+00,+62.5000E-03
-4.1493000E+00,+3.1250000E+00,+3.4375000E+00,+125.0000E-03
-4.1492000E+00,+3.1250000E+00,+3.1250000E+00,+62.5000E-03
-4.1491000E+00,+3.1250000E+00,+3.4375000E+00,+125.0000E-03
-4.1490000E+00,+3.1250000E+00,+3.1250000E+00,+187.5000E-03
-4.1489000E+00,+3.4375000E+00,+3.4375000E+00,+250.0000E-03
-4.1488000E+00,+3.7500000E+00,+3.7500000E+00,+375.0000E-03
-4.1487000E+00,+3.7500000E+00,+3.4375000E+00,+437.5000E-03
-4.1486000E+00,+3.7500000E+00,+3.7500000E+00,+437.5000E-03
-4.1485000E+00,+3.7500000E+00,+3.1250000E+00,+562.5000E-03
-4.1484000E+00,+3.7500000E+00,+3.1250000E+00,+750.0000E-03
-4.1483000E+00,+3.7500000E+00,+3.1250000E+00,+750.0000E-03
-4.1482000E+00,+3.7500000E+00,+3.1250000E+00,+875.0000E-03
-4.1481000E+00,+3.7500000E+00,+3.1250000E+00,+937.5000E-03
-4.1480000E+00,+4.0625000E+00,+2.8125000E+00,+875.0000E-03
-4.1479000E+00,+3.7500000E+00,+3.7500000E+00,+187.5000E-03
-4.1478000E+00,+3.7500000E+00,+3.7500000E+00,+250.0000E-03
-4.1477000E+00,+4.0625000E+00,+4.0625000E+00,+187.5000E-03
-4.1476000E+00,+4.0625000E+00,+4.0625000E+00,+312.5000E-03
-4.1475000E+00,+4.3750000E+00,+4.0625000E+00,+375.0000E-03
-4.1474000E+00,+4.0625000E+00,+4.0625000E+00,+500.0000E-03
-4.1473000E+00,+4.3750000E+00,+3.7500000E+00,+500.0000E-03
-4.1472000E+00,+4.0625000E+00,+4.0625000E+00,+625.0000E-03
-4.1471000E+00,+4.3750000E+00,+4.0625000E+00,+687.5000E-03
-4.1470000E+00,+4.3750000E+00,+3.7500000E+00,+750.0000E-03
-4.1469000E+00,+4.6875000E+00,+3.7500000E+00,+812.5000E-03
-4.1468000E+00,+4.6875000E+00,+3.4375000E+00,+1.0000000E+00
-4.1467000E+00,+4.3750000E+00,+3.4375000E+00,+1.0000000E+00
-4.1466000E+00,+4.6875000E+00,+3.7500000E+00,+1.1250000E+00
